t,value
3.14136,32767
3.14169,32767
3.14197,32767
3.14222,32767
3.14249,32767
3.14280,32767
3.14307,32767
3.14334,32767
3.14361,32767
3.14395,32767
3.14422,32767
3.14449,32767
3.14482,32767
3.14507,32767
3.14534,32767
3.14561,32767
3.14595,32767
3.14620,32767
3.14644,32767
3.14672,32767
3.14697,32767
3.14724,32767
3.14755,32767
3.14782,32767
3.14808,32767
3.14832,32767
3.14858,32767
3.14883,32767
3.14908,32767
3.14934,32767
3.14960,32767
3.14984,32767
3.15012,32767
3.15043,32767
3.15068,32767
3.15093,32767
3.15118,32767
3.15145,32767
3.15170,32767
3.15195,32767
3.15220,32767
3.15245,32767
3.15270,32767
3.15295,32767
3.15319,32767
3.15347,32767
3.15372,32767
3.15398,32767
3.15457,32767
3.15487,32767
3.15525,32767
3.15562,32767
3.15592,32767
3.15620,32767
3.15645,32767
3.15670,32767
3.15695,32767
3.15720,32767
3.15747,32767
3.15775,32767
3.15805,32767
3.15830,32767
3.15857,32767
3.15885,32767
3.15909,32767
3.15937,32767
3.15965,32767
3.15991,32767
3.16015,32767
3.16040,32767
3.16065,32767
3.16090,32767
3.16115,32767
3.16140,32767
3.16165,32767
3.16190,32767
3.16215,32767
3.16240,32767
3.16265,32767
3.16290,32767
3.16317,32767
3.16344,32767
3.16372,32767
3.16399,32767
3.16432,32767
3.16459,32767
3.16486,32767
3.16519,32767
3.16547,32767
3.16572,32767
3.16596,32767
3.16623,32767
3.16655,32767
3.16679,32767
3.16706,32767
3.16729,32767
3.16754,32767
3.16779,32767
3.16805,32767
3.16829,32767
3.16856,32767
3.16879,32767
3.16905,32767
3.16929,32767
3.16954,32767
3.16979,32767
3.17008,32767
3.17037,32767
3.17066,32767
3.17093,32767
3.17118,32767
3.17142,32767
3.17167,32767
3.17192,32767
3.17219,32767
3.17241,32767
3.17284,32767
3.17332,32767
3.17359,32767
3.17385,32767
3.17408,32767
3.17431,32767
3.17456,32767
3.17481,32767
3.17503,32767
3.17526,32767
3.17552,32767
3.17576,32767
3.17602,32767
3.17626,32767
3.17651,32767
3.17676,32767
3.17702,32767
3.17727,32767
3.17751,32767
3.17776,32767
3.17801,32767
3.17826,32767
3.17851,32767
3.17876,32767
3.17901,32767
3.17926,32767
3.17951,32767
3.17976,32767
3.18002,32767
3.18029,32767
3.18058,32767
3.18085,32767
3.18110,32767
3.18135,32767
3.18169,32767
3.18197,32767
3.18221,32767
3.18247,32767
3.18273,32767
3.18305,32767
3.18332,32767
3.18359,32767
3.18386,32767
3.18419,32767
3.18447,32767
3.18473,32767
3.18507,32767
3.18534,32767
3.18561,32767
3.18595,32767
3.18622,32767
3.18648,32767
3.18673,32767
3.18697,32767
3.18721,32767
3.18749,32767
3.18780,32767
3.18807,32767
3.18832,32767
3.18857,32767
3.18882,32767
3.18909,32767
3.18936,32767
3.18966,32767
3.19005,32767
3.19090,32767
3.19120,32767
3.19149,32767
3.19180,32767
3.19208,32767
3.19233,32767
3.19257,32767
3.19284,32767
3.19311,32767
3.19341,32767
3.19368,32767
3.19395,32767
3.19420,32767
3.19447,32767
3.19474,32767
3.19506,32767
3.19532,32767
3.19557,32767
3.19583,32767
3.19608,32767
3.19633,32767
3.19657,32767
3.19682,32767
3.19708,32767
3.19736,32767
3.19766,32767
3.19795,32767
3.19820,32767
3.19845,32767
3.19870,32767
3.19895,32767
3.19920,32767
3.19945,32767
3.19970,32767
3.19995,32767
3.20020,32767
3.20047,32767
3.20076,32767
3.20106,32767
3.20130,32767
3.20160,32767
3.20192,32767
3.20225,32767
3.20253,32767
3.20278,32767
3.20303,32767
3.20327,32767
3.20353,32767
3.20378,32767
3.20403,32767
3.20428,32767
3.20453,32767
3.20483,32767
3.20512,32767
3.20542,32767
3.20571,32767
3.20598,32767
3.20625,32767
3.20657,32767
3.20686,32767
3.20718,32767
3.20749,32767
3.20799,32767
3.20870,32767
3.20906,32767
3.20935,32767
3.20964,32767
3.20995,32767
3.21028,32767
3.21060,32767
3.21089,32767
3.21120,32767
3.21150,32767
3.21177,32767
3.21207,32767
3.21234,32767
3.21264,32767
3.21294,32767
3.21324,32767
3.21355,32767
3.21385,32767
3.21415,32767
3.21445,32767
3.21475,32767
3.21502,32767
3.21532,32767
3.21559,32767
3.21586,32767
3.21615,32767
3.21645,32767
3.21671,32767
3.21699,32767
3.21740,32767
3.21770,32767
3.21800,32767
3.21838,32767
3.21867,32767
3.21894,32767
3.21918,32767
3.21948,32767
3.21976,32767
3.22006,32767
3.22036,32767
3.22067,32767
3.22096,32767
3.22125,32767
3.22158,32767
3.22186,32767
3.22217,32767
3.22246,32767
3.22274,32767
3.22304,32767
3.22333,32767
3.22363,32767
3.22394,32767
3.22423,32767
3.22455,32767
3.22482,32767
3.22510,32767
3.22552,32767
3.22595,32767
3.22625,32767
3.22654,32767
3.22683,32767
3.22711,32767
3.22739,32767
3.22768,32767
3.22795,32767
3.22824,32767
3.22856,32767
3.22885,32767
3.22914,32767
3.22941,32767
3.22970,32767
3.23000,32767
3.23031,32767
3.23060,32767
3.23088,32767
3.23119,32767
3.23147,32767
3.23176,32767
3.23206,32767
3.23235,32767
3.23263,32767
3.23296,32767
3.23326,32767
3.23356,32767
3.23385,32767
3.23414,32767
3.23443,32767
3.23473,32767
3.23504,32767
3.23534,32767
3.23562,32767
3.23592,32767
3.23621,32767
3.23649,32767
3.23679,32767
3.23709,32767
3.23737,32767
3.23767,32767
3.23796,32767
3.23824,32767
3.23854,32767
3.23884,32767
3.23911,32767
3.23942,32767
3.23971,32767
3.24000,32767
3.24029,32767
3.24059,32767
3.24088,32767
3.24117,32767
3.24146,32767
3.24174,32767
3.24202,32767
3.24232,32767
3.24261,32767
3.24296,32767
3.24365,32767
3.24401,32767
3.24432,32767
3.24458,32767
3.24487,32767
3.24517,32767
3.24546,32767
3.24573,32767
3.24601,32767
3.24631,32767
3.24656,32767
3.24683,32767
3.24708,32767
3.24736,32767
3.24761,32767
3.24787,32767
3.24819,32767
3.24846,32767
3.24875,32767
3.24906,32767
3.24935,32767
3.24960,32767
3.24988,32767
3.25018,32767
3.25047,32767
3.25073,32767
3.25103,32767
3.25128,32767
3.25155,32767
3.25181,32767
3.25208,32767
3.25233,32767
3.25257,32767
3.25283,32767
3.25307,32767
3.25331,32767
3.25359,32767
3.25385,32767
3.25413,32767
3.25443,32767
3.25468,32767
3.25493,32767
3.25518,32767
3.25543,32767
3.25568,32767
3.25593,32767
3.25618,32767
3.25643,32767
3.25670,32767
3.25695,32767
3.25720,32767
3.25749,32767
3.25780,32767
3.25806,32767
3.25834,32767
3.25860,32767
3.25885,32767
3.25910,32767
3.25937,32767
3.25970,32767
3.25995,32767
3.26046,32767
3.26093,32767
3.26127,32767
3.26156,32767
3.26183,32767
3.26209,32767
3.26237,32767
3.26266,32767
3.26290,32767
3.26315,32767
3.26346,32767
3.26377,32767
3.26408,32767
3.26436,32767
3.26470,32767
3.26495,32767
3.26520,32767
3.26545,32767
3.26570,32767
3.26595,32767
3.26622,32767
3.26649,32767
3.26682,32767
3.26709,32767
3.26736,32767
3.26769,32767
3.26794,32767
3.26820,32767
3.26853,32767
3.26878,32767
3.26903,32767
3.26928,32767
3.26953,32767
3.26978,32767
3.27003,32767
3.27028,32767
3.27053,32767
3.27078,32767
3.27103,32767
3.27128,32767
3.27153,32767
3.27178,32767
3.27203,32767
3.27230,32767
3.27259,32767
3.27287,32767
3.27320,32767
3.27345,32767
3.27372,32767
3.27399,32767
3.27428,32767
3.27454,32767
3.27482,32767
3.27507,32767
3.27535,32767
3.27562,32767
3.27591,32767
3.27615,32767
3.27641,32767
3.27665,32767
3.27691,32767
3.27717,32767
3.27745,32767
3.27790,32767
3.27852,32767
3.27880,32767
3.27908,32767
3.27938,32767
3.27968,32767
3.27992,32767
3.28019,32767
3.28045,32767
3.28071,32767
3.28098,32767
3.28130,32767
3.28157,32767
3.28184,32767
3.28211,32767
3.28245,32767
3.28271,32767
3.28299,32767
3.28332,32767
3.28359,32767
3.28386,32767
3.28419,32767
3.28447,32767
3.28471,32767
3.28507,32767
3.28536,32767
3.28570,32767
3.28594,32767
3.28620,32767
3.28645,32767
3.28670,32767
3.28695,32767
3.28722,32767
3.28749,32767
3.28782,32767
3.28807,32767
3.28832,32767
3.28860,32767
3.28885,32767
3.28911,32767
3.28936,32767
3.28970,32767
3.28997,32767
3.29023,32767
3.29058,32767
3.29082,32767
3.29107,32767
3.29132,32767
3.29157,32767
3.29184,32767
3.29208,32767
3.29235,32767
3.29260,32767
3.29286,32767
3.29309,32767
3.29335,32767
3.29360,32767
3.29385,32767
3.29413,32767
3.29443,32767
3.29468,32767
3.29493,32767
3.29518,32767
3.29545,32767
3.29576,32767
3.29632,32767
3.29661,32767
3.29690,32767
3.29716,32767
3.29740,32767
3.29765,32767
3.29790,32767
3.29815,32767
3.29842,32767
3.29869,32767
3.29897,32767
3.29924,32767
3.29957,32767
3.29984,32767
3.30009,32767
3.30034,32767
3.30060,32767
3.30086,32767
3.30118,32767
3.30144,32767
3.30172,32767
3.30199,32767
3.30232,32767
3.30259,32767
3.30286,32767
3.30320,32767
3.30345,32767
3.30369,32767
3.30394,32767
3.30419,32767
3.30447,32767
3.30473,32767
3.30507,32767
3.30533,32767
3.30557,32767
3.30582,32767
3.30607,32767
3.30632,32767
3.30660,32767
3.30683,32767
3.30712,32767
3.30738,32767
3.30768,32767
3.30792,32767
3.30817,32767
3.30842,32767
3.30870,32767
3.30897,32767
3.30924,32767
3.30955,32767
3.30982,32767
3.31009,32767
3.31039,32767
3.31069,32767
3.31099,32767
3.31128,32767
3.31157,32767
3.31183,32767
3.31211,32767
3.31245,32767
3.31274,32767
3.31307,32767
3.31346,32767
3.31377,32767
3.31406,32767
3.31435,32767
3.31464,32767
3.31492,32767
3.31520,32767
3.31545,32767
3.31572,32767
3.31599,32767
3.31628,32767
3.31655,32767
3.31682,32767
3.31709,32767
3.31737,32767
3.31769,32767
3.31795,32767
3.31822,32767
3.31855,32767
3.31882,32767
3.31906,32767
3.31933,32767
3.31958,32767
3.31980,32767
3.32006,32767
3.32033,32767
3.32061,32767
3.32094,32767
3.32121,32767
3.32148,32767
3.32181,32767
3.32209,32767
3.32236,32767
3.32269,32767
3.32296,32767
3.32324,32767
3.32356,32767
3.32384,32767
3.32409,32767
3.32434,32767
3.32461,32767
3.32492,32767
3.32520,32767
3.32545,32767
3.32572,32767
3.32605,32767
3.32636,32767
3.32663,32767
3.32695,32767
3.32721,32767
3.32753,32767
3.32787,32767
3.32822,32767
3.32856,32767
3.32884,32767
3.32913,32767
3.32941,32767
3.32972,32767
3.33006,32767
3.33035,32767
3.33065,32767
3.33147,32767
3.33180,32767
3.33208,32767
3.33238,32767
3.33266,32767
3.33293,32767
3.33316,32767
3.33344,32767
3.33370,32767
3.33395,32767
3.33419,32767
3.33447,32767
3.33474,32767
3.33507,32767
3.33534,32767
3.33561,32767
3.33594,32767
3.33621,32767
3.33646,32767
3.33682,32767
3.33709,32767
3.33736,32767
3.33769,32767
3.33796,32767
3.33823,32767
3.33857,32767
3.33884,32767
3.33911,32767
3.33936,32767
3.33969,32767
3.33994,32767
3.34019,32767
3.34044,32767
3.34069,32767
3.34094,32767
3.34120,32767
3.34142,32767
3.34171,32767
3.34198,32767
3.34224,32767
3.34256,32767
3.34278,32767
3.34305,32767
3.34330,32767
3.34353,32767
3.34378,32767
3.34405,32767
3.34430,32767
3.34453,32767
3.34478,32767
3.34503,32767
3.34530,32767
3.34556,32767
3.34579,32767
3.34606,32767
3.34629,32767
3.34654,32767
3.34681,32767
3.34704,32767
3.34731,32767
3.34754,32767
3.34779,32767
3.34804,32767
3.34831,32767
3.34854,32767
3.34881,32767
3.34904,32767
3.34929,32767
3.34954,32767
3.34981,32767
3.35004,32767
3.35031,32767
3.35058,32767
3.35085,32767
3.35111,32767
3.35137,32767
3.35167,32767
3.35194,32767
3.35221,32767
3.35247,32767
3.35273,32767
3.35305,32767
3.35332,32767
3.35359,32767
3.35386,32767
3.35416,32767
3.35443,32767
3.35468,32767
3.35493,32767
3.35520,32767
3.35545,32767
3.35570,32767
3.35595,32767
3.35620,32767
3.35647,32767
3.35674,32767
3.35705,32767
3.35731,32767
3.35759,32767
3.35787,32767
3.35820,32767
3.35847,32767
3.35873,32767
3.35907,32767
3.35934,32767
3.35961,32767
3.35994,32767
3.36022,32767
3.36048,32767
3.36082,32767
3.36109,32767
3.36136,32767
3.36165,32767
3.36190,32767
3.36217,32767
3.36243,32767
3.36269,32767
3.36297,32767
3.36323,32767
3.36357,32767
3.36382,32767
3.36407,32767
3.36432,32767
3.36459,32767
3.36486,32767
3.36518,32767
3.36545,32767
3.36566,32767
3.36592,32767
3.36617,32767
3.36645,32767
3.36675,32767
3.36703,32767
3.36728,32767
3.36755,32767
3.36782,32767
3.36809,32767
3.36836,32767
3.36870,32767
3.36897,32767
3.36922,32767
3.36947,32767
3.36972,32767
3.36999,32767
3.37030,32767
3.37057,32767
3.37083,32767
3.37110,32767
3.37134,32767
3.37161,32767
3.37195,32767
3.37219,32767
3.37244,32767
3.37270,32767
3.37303,32767
3.37328,32767
3.37353,32767
3.37378,32767
3.37407,32767
3.37432,32767
3.37457,32767
3.37483,32767
3.37510,32767
3.37536,32767
3.37570,32767
3.37597,32767
3.37624,32767
3.37657,32767
3.37682,32767
3.37708,32767
3.37732,32767
3.37758,32767
3.37782,32767
3.37808,32767
3.37832,32767
3.37858,32767
3.37887,32767
3.37920,32767
3.37945,32767
3.37970,32767
3.37995,32767
3.38020,32767
3.38045,32767
3.38078,32767
3.38108,32767
3.38137,32767
3.38166,32767
3.38191,32767
3.38216,32767
3.38241,32767
3.38266,32767
3.38291,32767
3.38316,32767
3.38341,32767
3.38366,32767
3.38391,32767
3.38420,32767
3.38445,32767
3.38470,32767
3.38495,32767
3.38520,32767
3.38545,32767
3.38572,32767
3.38598,32767
3.38624,32767
3.38657,32767
3.38683,32767
3.38711,32767
3.38738,32767
3.38768,32767
3.38797,32767
3.38822,32767
3.38849,32767
3.38877,32767
3.38902,32767
3.38927,32767
3.38950,32767
3.38978,32767
3.39002,32767
3.39033,32767
3.39053,32767
3.39077,32767
3.39102,32767
3.39127,32767
3.39152,32767
3.39177,32767
3.39202,32767
3.39227,32767
3.39252,32767
3.39277,32767
3.39302,32767
3.39327,32767
3.39352,32767
3.39377,32767
3.39402,32767
3.39427,32767
3.39452,32767
3.39477,32767
3.39502,32767
3.39529,32767
3.39554,32767
3.39579,32767
3.39604,32767
3.39629,32767
3.39654,32767
3.39681,32767
3.39704,32767
3.39729,32767
3.39754,32767
3.39779,32767
3.39804,32767
3.39831,32767
3.39854,32767
3.39879,32767
3.39904,32767
3.39929,32767
3.39954,32767
3.39981,32767
3.40004,32767
3.40029,32767
3.40054,32767
3.40079,32767
3.40104,32767
3.40129,32767
3.40154,32767
3.40179,32767
3.40204,32767
3.40229,32767
3.40256,32767
3.40279,32767
3.40304,32767
3.40329,32767
3.40354,32767
3.40379,32767
3.40406,32767
3.40429,32767
3.40454,32767
3.40479,32767
3.40504,32767
3.40531,32767
3.40554,32767
3.40579,32767
3.40604,32767
3.40629,32767
3.40654,32767
3.40680,32767
3.40704,32767
3.40729,32767
3.40754,32767
3.40779,32767
3.40804,32767
3.40831,32767
3.40854,32767
3.40879,32767
3.40904,32767
3.40929,32767
3.40954,32767
3.40981,32767
3.41005,32767
3.41029,32767
3.41055,32767
3.41080,32767
3.41105,32767
3.41132,32767
3.41157,32767
3.41184,32767
3.41209,32767
3.41234,32767
3.41259,32767
3.41284,32767
3.41311,32767
3.41337,32767
3.41367,32767
3.41392,32767
3.41417,32767
3.41442,32767
3.41467,32767
3.41494,32767
3.41519,32767
3.41544,32767
3.41569,32767
3.41594,32767
3.41619,32767
3.41646,32767
3.41674,32767
3.41707,32767
3.41734,32767
3.41789,32767
3.41819,32767
3.41844,32767
3.41869,32767
3.41900,32767
3.41928,32767
3.41955,32767
3.41980,32767
3.42007,32767
3.42032,32767
3.42057,32767
3.42082,32767
3.42107,32767
3.42132,32767
3.42157,32767
3.42184,32767
3.42209,32767
3.42234,32767
3.42259,32767
3.42283,32767
3.42306,32767
3.42329,32767
3.42354,32767
3.42380,32767
3.42404,32767
3.42431,32767
3.42454,32767
3.42479,32767
3.42505,32767
3.42530,32767
3.42554,32767
3.42581,32767
3.42604,32767
3.42630,32767
3.42654,32767
3.42679,32767
3.42704,32767
3.42731,32767
3.42754,32767
3.42779,32767
3.42804,32767
3.42837,32767
3.42861,32767
3.42892,32767
3.42915,32767
3.42939,32767
3.42964,32767
3.42989,32767
3.43014,32767
3.43039,32767
3.43065,32767
3.43090,32767
3.43115,32767
3.43140,32767
3.43165,32767
3.43190,32767
3.43217,32767
3.43244,32767
3.43272,32767
3.43299,32767
3.43332,32767
3.43359,32767
3.43386,32767
3.43420,32767
3.43447,32767
3.43471,32767
3.43499,32767
3.43531,32767
3.43555,32767
3.43582,32767
3.43609,32767
3.43636,32767
3.43668,32767
3.43693,32767
3.43718,32767
3.43743,32767
3.43767,32767
3.43792,32767
3.43820,32767
3.43847,32767
3.43873,32767
3.43907,32767
3.43934,32767
3.43960,32767
3.43985,32767
3.44010,32767
3.44035,32767
3.44060,32767
3.44088,32767
3.44118,32767
3.44144,32767
3.44174,32767
3.44201,32767
3.44232,32767
3.44260,32767
3.44285,32767
3.44311,32767
3.44337,32767
3.44366,32767
3.44393,32767
3.44421,32767
3.44448,32767
3.44474,32767
3.44500,32767
3.44531,32767
3.44560,32767
3.44585,32767
3.44617,32767
3.44644,32767
3.44670,32767
3.44695,32767
3.44722,32767
3.44748,32767
3.44772,32767
3.44798,32767
3.44823,32767
3.44848,32767
3.44872,32767
3.44898,32767
3.44923,32767
3.44950,32767
3.44980,32767
3.45006,32767
3.45037,32767
3.45066,32767
3.45093,32767
3.45118,32767
3.45142,32767
3.45170,32767
3.45196,32767
3.45224,32767
3.45257,32767
3.45283,32767
3.45307,32767
3.45336,32767
3.45370,32767
3.45395,32767
3.45420,32767
3.45445,32767
3.45472,32767
3.45498,32767
3.45521,32767
3.45546,32767
3.45574,32767
3.45605,32767
3.45630,32767
3.45656,32767
3.45680,32767
3.45706,32767
3.45730,32767
3.45756,32767
3.45781,32767
3.45807,32767
3.45835,32767
3.45863,32767
3.45893,32767
3.45918,32767
3.45943,32767
3.45968,32767
3.45993,32767
3.46020,32767
3.46045,32767
3.46070,32767
3.46095,32767
3.46124,32767
3.46157,32767
3.46183,32767
3.46207,32767
3.46235,32767
3.46260,32767
3.46285,32767
3.46311,32767
3.46336,32767
3.46370,32767
3.46395,32767
3.46420,32767
3.46445,32767
3.46470,32767
3.46495,32767
3.46520,32767
3.46545,32767
3.46569,32767
3.46622,32767
3.46647,32767
3.46671,32767
3.46694,32767
3.46715,32767
3.46739,32767
3.46760,32767
3.46783,32767
3.46804,32767
3.46830,32767
3.46855,32767
3.46880,32767
3.46904,32767
3.46930,32767
3.46956,32767
3.46983,32767
3.47010,32767
3.47043,32767
3.47067,32767
3.47094,32767
3.47121,32767
3.47148,32767
3.47182,32767
3.47209,32767
3.47236,32767
3.47269,32767
3.47296,32767
3.47316,32767
3.47344,32767
3.47371,32767
3.47399,32767
3.47432,32767
3.47459,32767
3.47486,32767
3.47556,32767
3.47586,32767
3.47615,32767
3.47641,32767
3.47665,32767
3.47690,32767
3.47715,32767
3.47740,32767
3.47765,32767
3.47792,32767
3.47819,32767
3.47846,32767
3.47873,32767
3.47907,32767
3.47934,32767
3.47961,32767
3.47994,32767
3.48022,32767
3.48046,32767
3.48074,32767
3.48103,32767
3.48127,32767
3.48160,32767
3.48187,32767
3.48217,32767
3.48242,32767
3.48269,32767
3.48301,32767
3.48328,32767
3.48355,32767
3.48381,32767
3.48409,32767
3.48434,32767
3.48460,32767
3.48487,32767
3.48519,32767
3.48546,32767
3.48575,32767
3.48608,32767
3.48637,32767
3.48665,32767
3.48694,32767
3.48722,32767
3.48751,32767
3.48782,32767
3.48811,32767
3.48850,32767
3.48881,32767
3.48910,32767
3.48945,32767
3.48978,32767
3.49006,32767
3.49037,32767
3.49070,32767
3.49103,32767
3.49146,32767
3.49184,32767
3.49220,32767
3.49263,32767
3.49314,32767
3.49352,32767
3.49386,32767
3.49424,32767
3.49461,32767
3.49496,32767
3.49532,32767
3.49565,32767
3.49601,32767
3.49634,32767
3.49666,32767
3.49702,32767
3.49738,32767
3.49769,32767
3.49798,32767
3.49829,32767
3.49859,32767
3.49893,32767
3.49927,32767
3.49955,32767
3.49982,32767
3.50014,32767
3.50042,32767
3.50070,32767
3.50096,32767
3.50124,32767
3.50152,32767
3.50182,32767
3.50213,32767
3.50244,32767
3.50275,32767
3.50306,32767
3.50337,32767
3.50369,32767
3.50403,32767
3.50437,32767
3.50471,32767
3.50506,32767
3.50543,32767
3.50575,32767
3.50608,32767
3.50640,32767
3.50674,32767
3.50707,32767
3.50741,32767
3.50771,32767
3.50800,32767
3.50831,32767
3.50862,32767
3.50894,32767
3.50926,32767
3.50959,32767
3.50991,32767
3.51020,32767
3.51059,32767
3.51093,32767
3.51135,32767
3.51167,32767
3.51194,32767
3.51229,32767
3.51261,32767
3.51294,32767
3.51332,32767
3.51364,32767
3.51393,32767
3.51424,32767
3.51455,32767
3.51486,32767
3.51514,32767
3.51543,32767
3.51573,32767
3.51601,32767
3.51631,32767
3.51661,32767
3.51688,32767
3.51721,32767
3.51750,32767
3.51782,32767
3.51811,32767
3.51839,32767
3.51880,32767
3.51909,32767
3.51938,32767
3.51969,32767
3.51997,32767
3.52026,32767
3.52057,32767
3.52084,32767
3.52111,32767
3.52140,32767
3.52169,32767
3.52198,32767
3.52227,32767
3.52257,32767
3.52284,32767
3.52311,32767
3.52339,32767
3.52367,32767
3.52394,32767
3.52423,32767
3.52451,32767
3.52481,32767
3.52510,32767
3.52538,32767
3.52569,32767
3.52598,32767
3.52626,32767
3.52656,32767
3.52685,32767
3.52713,32767
3.52742,32767
3.52773,32767
3.52826,32767
3.52857,32767
3.52888,32767
3.52919,32767
3.52948,32767
3.52976,32767
3.53006,32767
3.53035,32767
3.53063,32767
3.53093,32767
3.53122,32767
3.53152,32767
3.53181,32767
3.53210,32767
3.53239,32767
3.53266,32767
3.53293,32767
3.53320,32767
3.53349,32767
3.53381,32767
3.53408,32767
3.53437,32767
3.53468,32767
3.53497,32767
3.53526,32767
3.53556,32767
3.53583,32767
3.53612,32767
3.53645,32767
3.53674,32767
3.53708,32767
3.53736,32767
3.53766,32767
3.53796,32767
3.53824,32767
3.53856,32767
3.53885,32767
3.53914,32767
3.53941,32767
3.53970,32767
3.53998,32767
3.54029,32767
3.54058,32767
3.54086,32767
3.54121,32767
3.54149,32767
3.54183,32767
3.54211,32767
3.54243,32767
3.54272,32767
3.54307,32767
3.54335,32767
3.54364,32767
3.54395,32767
3.54423,32767
3.54450,32767
3.54483,32767
3.54524,32767
3.54559,32767
3.54587,32767
3.54614,32767
3.54642,32767
3.54671,32767
3.54700,32767
3.54730,32767
3.54757,32767
3.54786,32767
3.54815,32767
3.54844,32767
3.54874,32767
3.54904,32767
3.54934,32767
3.54962,32767
3.54994,32767
3.55021,32767
3.55049,32767
3.55079,32767
3.55109,32767
3.55138,32767
3.55169,32767
