t,tag,z,bias,value
0.7351,onset,1600,38229,68
0.7353,onset,1600,38229,2
0.7356,onset,1600,38229,-30
0.7359,onset,1600,38229,-33
0.7361,onset,1600,38229,-19
0.7364,onset,1600,38229,-31
0.7367,onset,1600,38229,10
0.7369,onset,1600,38229,-11
0.7372,onset,1600,38229,74
0.7374,onset,1600,38229,44
0.7404,onset,1650,38229,5
0.7409,onset,1650,38229,-8
0.7417,onset,1650,38229,29
0.7422,onset,1650,38229,46
0.7427,onset,1650,38229,-34
0.7431,onset,1650,38229,57
0.7434,onset,1650,38229,7
0.7438,onset,1650,38229,69
0.7441,onset,1650,38229,54
0.7444,onset,1650,38229,-24
0.7447,onset,1650,38229,43
0.745,onset,1650,38229,-43
0.7453,onset,1650,38229,-68
0.7456,onset,1650,38229,-16
0.7459,onset,1650,38229,0
0.7462,onset,1650,38229,-10
0.7492,onset,1700,38229,-21
0.7496,onset,1700,38229,24
0.7499,onset,1700,38229,37
0.7503,onset,1700,38229,-64
0.7506,onset,1700,38229,-31
0.751,onset,1700,38229,8
0.7513,onset,1700,38229,24
0.7516,onset,1700,38229,22
0.752,onset,1700,38229,-49
0.7523,onset,1700,38229,-18
0.7526,onset,1700,38229,0
0.7529,onset,1700,38229,36
0.7533,onset,1700,38229,49
0.7536,onset,1700,38229,53
0.754,onset,1700,38229,21
0.7543,onset,1700,38229,-33
0.7576,onset,1750,38229,-44
0.7582,onset,1750,38229,-28
0.7587,onset,1750,38229,-40
0.7595,onset,1750,38229,10
0.7601,onset,1750,38229,38
0.7606,onset,1750,38229,9
0.7609,onset,1750,38229,85
0.7613,onset,1750,38229,-68
0.7616,onset,1750,38229,-100
0.7619,onset,1750,38229,-77
0.7622,onset,1750,38229,-21
0.7626,onset,1750,38229,-4
0.7629,onset,1750,38229,52
0.7632,onset,1750,38229,84
0.7636,onset,1750,38229,38
0.7639,onset,1750,38229,-29
0.7668,onset,1800,38229,-16
0.7672,onset,1800,38229,-34
0.7675,onset,1800,38229,-46
0.7678,onset,1800,38229,22
0.7682,onset,1800,38229,-24
0.7685,onset,1800,38229,-16
0.7689,onset,1800,38229,-26
0.7692,onset,1800,38229,-25
0.7695,onset,1800,38229,23
0.7699,onset,1800,38229,37
0.7702,onset,1800,38229,47
0.7705,onset,1800,38229,-3
0.7708,onset,1800,38229,6
0.7712,onset,1800,38229,-37
0.7715,onset,1800,38229,-85
0.7718,onset,1800,38229,-42
0.7752,onset,1850,38229,14
0.7756,onset,1850,38229,7
0.776,onset,1850,38229,78
0.7764,onset,1850,38229,-9
0.7767,onset,1850,38229,-16
0.7769,onset,1850,38229,-14
0.7772,onset,1850,38229,-43
0.7775,onset,1850,38229,-15
0.7778,onset,1850,38229,-36
0.7781,onset,1850,38229,-41
0.7783,onset,1850,38229,-25
0.7787,onset,1850,38229,-84
0.779,onset,1850,38229,-52
0.7793,onset,1850,38229,-20
0.7796,onset,1850,38229,34
0.7799,onset,1850,38229,21
0.783,onset,1900,38229,-24
0.7833,onset,1900,38229,-28
0.7837,onset,1900,38229,2
0.7841,onset,1900,38229,72
0.7845,onset,1900,38229,-23
0.7848,onset,1900,38229,-39
0.7852,onset,1900,38229,49
0.7856,onset,1900,38229,30
0.7859,onset,1900,38229,-89
0.7863,onset,1900,38229,-46
0.7866,onset,1900,38229,50
0.787,onset,1900,38229,4
0.7873,onset,1900,38229,-26
0.7876,onset,1900,38229,-91
0.7879,onset,1900,38229,-49
0.7882,onset,1900,38229,-25
0.791,onset,1950,38229,9
0.7916,onset,1950,38229,-54
0.7922,onset,1950,38229,-10
0.7926,onset,1950,38229,-10
0.793,onset,1950,38229,61
0.7933,onset,1950,38229,-15
0.7936,onset,1950,38229,19
0.7938,onset,1950,38229,28
0.7941,onset,1950,38229,-18
0.7944,onset,1950,38229,34
0.7947,onset,1950,38229,59
0.795,onset,1950,38229,68
0.7952,onset,1950,38229,41
0.7956,onset,1950,38229,20
0.796,onset,1950,38229,81
0.7963,onset,1950,38229,-74
0.7993,onset,2000,38229,6
0.7997,onset,2000,38229,19
0.8001,onset,2000,38229,-38
0.8004,onset,2000,38229,-6
0.8007,onset,2000,38229,-6
0.8011,onset,2000,38229,18
0.8014,onset,2000,38229,3
0.8017,onset,2000,38229,-4
0.802,onset,2000,38229,-79
0.8023,onset,2000,38229,4
0.8027,onset,2000,38229,-104
0.803,onset,2000,38229,-32
0.8033,onset,2000,38229,44
0.8036,onset,2000,38229,33
0.804,onset,2000,38229,74
0.8043,onset,2000,38229,-4
0.8069,onset,2050,38229,42
0.8077,onset,2050,38229,-19
0.8082,onset,2050,38229,-32
0.809,onset,2050,38229,41
0.8094,onset,2050,38229,32
0.8099,onset,2050,38229,-30
0.8102,onset,2050,38229,38
0.8105,onset,2050,38229,69
0.8108,onset,2050,38229,-13
0.8112,onset,2050,38229,17
0.8115,onset,2050,38229,-42
0.8118,onset,2050,38229,-3
0.8121,onset,2050,38229,36
0.8123,onset,2050,38229,50
0.8126,onset,2050,38229,77
0.8129,onset,2050,38229,92
0.8157,onset,2100,38229,-36
0.816,onset,2100,38229,-12
0.8163,onset,2100,38229,1
0.8166,onset,2100,38229,12
0.8169,onset,2100,38229,43
0.8172,onset,2100,38229,10
0.8176,onset,2100,38229,-12
0.8179,onset,2100,38229,-8
0.8182,onset,2100,38229,18
0.8186,onset,2100,38229,-36
0.8189,onset,2100,38229,-26
0.8192,onset,2100,38229,-18
0.8195,onset,2100,38229,6
0.8198,onset,2100,38229,-7
0.8202,onset,2100,38229,0
0.8205,onset,2100,38229,29
0.8233,onset,2150,38229,43
0.8237,onset,2150,38229,17
0.824,onset,2150,38229,50
0.8246,onset,2150,38229,-23
0.8251,onset,2150,38229,-30
0.8262,onset,2150,38229,-14
0.8265,onset,2150,38229,-19
0.8269,onset,2150,38229,-112
0.8272,onset,2150,38229,-19
0.8274,onset,2150,38229,-33
0.8277,onset,2150,38229,-29
0.828,onset,2150,38229,22
0.8283,onset,2150,38229,6
0.8286,onset,2150,38229,-9
0.8289,onset,2150,38229,-88
0.8292,onset,2150,38229,-17
0.8319,onset,2200,38229,-42
0.8322,onset,2200,38229,-14
0.8326,onset,2200,38229,55
0.833,onset,2200,38229,19
0.8333,onset,2200,38229,-47
0.8337,onset,2200,38229,-40
0.834,onset,2200,38229,30
0.8343,onset,2200,38229,43
0.8347,onset,2200,38229,-62
0.835,onset,2200,38229,-3
0.8354,onset,2200,38229,-48
0.8357,onset,2200,38229,-31
0.8359,onset,2200,38229,-24
0.8363,onset,2200,38229,-5
0.8366,onset,2200,38229,-4
0.837,onset,2200,38229,6
0.84,onset,2250,38229,-83
0.8403,onset,2250,38229,-23
0.841,onset,2250,38229,34
0.8415,onset,2250,38229,-4
0.8419,onset,2250,38229,39
0.8427,onset,2250,38229,-7
0.8431,onset,2250,38229,-29
0.8436,onset,2250,38229,82
0.8439,onset,2250,38229,-12
0.8442,onset,2250,38229,-15
0.8445,onset,2250,38229,-30
0.8448,onset,2250,38229,5
0.8451,onset,2250,38229,-5
0.8454,onset,2250,38229,20
0.8457,onset,2250,38229,25
0.846,onset,2250,38229,-14
0.849,onset,2300,38229,41
0.8494,onset,2300,38229,58
0.8497,onset,2300,38229,-75
0.8501,onset,2300,38229,-39
0.8503,onset,2300,38229,-19
0.8507,onset,2300,38229,2
0.8511,onset,2300,38229,45
0.8514,onset,2300,38229,32
0.8517,onset,2300,38229,-24
0.852,onset,2300,38229,25
0.8523,onset,2300,38229,-4
0.8526,onset,2300,38229,-56
0.8529,onset,2300,38229,-22
0.8532,onset,2300,38229,-60
0.8535,onset,2300,38229,-81
0.8538,onset,2300,38229,-33
0.8568,onset,2350,38229,-1
0.8572,onset,2350,38229,57
0.8578,onset,2350,38229,-24
0.8583,onset,2350,38229,14
0.8588,onset,2350,38229,-18
0.8593,onset,2350,38229,-57
0.8599,onset,2350,38229,112
0.8604,onset,2350,38229,-15
0.8607,onset,2350,38229,109
0.8611,onset,2350,38229,54
0.8614,onset,2350,38229,15
0.8617,onset,2350,38229,41
0.862,onset,2350,38229,28
0.8623,onset,2350,38229,-44
0.8626,onset,2350,38229,-69
0.863,onset,2350,38229,-12
0.8656,onset,2400,38229,33
0.8659,onset,2400,38229,-20
0.8662,onset,2400,38229,-38
0.8666,onset,2400,38229,0
0.8669,onset,2400,38229,61
0.8672,onset,2400,38229,43
0.8676,onset,2400,38229,-78
0.868,onset,2400,38229,-43
0.8683,onset,2400,38229,31
0.8687,onset,2400,38229,91
0.869,onset,2400,38229,-60
0.8694,onset,2400,38229,-22
0.8698,onset,2400,38229,-1
0.8701,onset,2400,38229,-8
0.8705,onset,2400,38229,-31
0.8708,onset,2400,38229,-42
0.8738,onset,2450,38229,27
0.8741,onset,2450,38229,74
0.8746,onset,2450,38229,-9
0.875,onset,2450,38229,57
0.8754,onset,2450,38229,-35
0.8758,onset,2450,38229,-12
0.8763,onset,2450,38229,9
0.8767,onset,2450,38229,80
0.877,onset,2450,38229,8
0.8773,onset,2450,38229,-20
0.8776,onset,2450,38229,-103
0.8779,onset,2450,38229,-29
0.8783,onset,2450,38229,-13
0.8786,onset,2450,38229,-7
0.8789,onset,2450,38229,31
0.8792,onset,2450,38229,13
0.8819,onset,2500,38229,22
0.8823,onset,2500,38229,1
0.8826,onset,2500,38229,-31
0.8832,onset,2500,38229,20
0.8835,onset,2500,38229,-24
0.8839,onset,2500,38229,43
0.8842,onset,2500,38229,-8
0.8845,onset,2500,38229,-51
0.8848,onset,2500,38229,1
0.8852,onset,2500,38229,-15
0.8855,onset,2500,38229,-97
0.8858,onset,2500,38229,-21
0.8862,onset,2500,38229,-21
0.8866,onset,2500,38229,-68
0.8869,onset,2500,38229,-94
0.8871,onset,2500,38229,-98
0.8898,onset,2550,38229,-74
0.89,onset,2550,38229,6
0.8904,onset,2550,38229,-15
0.8911,onset,2550,38229,-9
0.8917,onset,2550,38229,-92
0.8921,onset,2550,38229,-35
0.8925,onset,2550,38229,-35
0.8929,onset,2550,38229,-1
0.8933,onset,2550,38229,-70
0.8937,onset,2550,38229,6
0.8942,onset,2550,38229,-35
0.8946,onset,2550,38229,-65
0.895,onset,2550,38229,39
0.8954,onset,2550,38229,23
0.8958,onset,2550,38229,-19
0.8962,onset,2550,38229,75
0.8989,onset,2600,38229,24
0.8993,onset,2600,38229,8
0.8998,onset,2600,38229,-57
0.9002,onset,2600,38229,-3
0.9005,onset,2600,38229,3
0.9009,onset,2600,38229,24
0.9011,onset,2600,38229,43
0.9014,onset,2600,38229,63
0.9017,onset,2600,38229,1
0.9019,onset,2600,38229,-23
0.9022,onset,2600,38229,-17
0.9025,onset,2600,38229,-13
0.9028,onset,2600,38229,0
0.9031,onset,2600,38229,-21
0.9033,onset,2600,38229,-30
0.9036,onset,2600,38229,-105
0.9066,onset,2650,38229,10
0.9069,onset,2650,38229,-50
0.9072,onset,2650,38229,-35
0.9078,onset,2650,38229,-79
0.9083,onset,2650,38229,18
0.9088,onset,2650,38229,-3
0.9093,onset,2650,38229,-62
0.9097,onset,2650,38229,-45
0.9102,onset,2650,38229,35
0.9108,onset,2650,38229,-20
0.9111,onset,2650,38229,-22
0.9115,onset,2650,38229,20
0.9118,onset,2650,38229,5
0.9122,onset,2650,38229,62
0.9126,onset,2650,38229,68
0.9129,onset,2650,38229,88
0.9158,onset,2700,38229,7
0.9161,onset,2700,38229,27
0.9164,onset,2700,38229,35
0.9167,onset,2700,38229,21
0.917,onset,2700,38229,19
0.9173,onset,2700,38229,35
0.9176,onset,2700,38229,28
0.9179,onset,2700,38229,-62
0.9182,onset,2700,38229,43
0.9186,onset,2700,38229,5
0.9188,onset,2700,38229,15
0.9191,onset,2700,38229,10
0.9194,onset,2700,38229,36
0.9196,onset,2700,38229,61
0.9199,onset,2700,38229,4
0.9202,onset,2700,38229,18
0.923,onset,2750,38229,39
0.9233,onset,2750,38229,-97
0.9237,onset,2750,38229,-46
0.9239,onset,2750,38229,-24
0.9245,onset,2750,38229,-5
0.925,onset,2750,38229,1
0.9255,onset,2750,38229,32
0.926,onset,2750,38229,12
0.9265,onset,2750,38229,-8
0.927,onset,2750,38229,68
0.9273,onset,2750,38229,7
0.9277,onset,2750,38229,27
0.928,onset,2750,38229,-6
0.9283,onset,2750,38229,23
0.9286,onset,2750,38229,4
0.9289,onset,2750,38229,-54
0.9318,onset,2800,38229,31
0.9321,onset,2800,38229,78
0.9324,onset,2800,38229,1
0.9327,onset,2800,38229,2
0.9331,onset,2800,38229,-33
0.9334,onset,2800,38229,-30
0.9337,onset,2800,38229,-22
0.934,onset,2800,38229,-36
0.9343,onset,2800,38229,-21
0.9346,onset,2800,38229,-42
0.9348,onset,2800,38229,-44
0.9351,onset,2800,38229,-62
0.9354,onset,2800,38229,-78
0.9357,onset,2800,38229,-27
0.9359,onset,2800,38229,-26
0.9362,onset,2800,38229,73
0.9387,onset,2850,38229,-14
0.9391,onset,2850,38229,36
0.9393,onset,2850,38229,-10
0.9396,onset,2850,38229,-21
0.9398,onset,2850,38229,-16
0.9401,onset,2850,38229,-26
0.9403,onset,2850,38229,46
0.9407,onset,2850,38229,54
0.9411,onset,2850,38229,-37
0.9414,onset,2850,38229,3
0.9418,onset,2850,38229,4
0.9422,onset,2850,38229,-16
0.9425,onset,2850,38229,-33
0.9428,onset,2850,38229,24
0.9431,onset,2850,38229,7
0.9434,onset,2850,38229,23
0.946,onset,2900,38229,-67
0.9462,onset,2900,38229,4
0.9466,onset,2900,38229,-18
0.9469,onset,2900,38229,-25
0.9472,onset,2900,38229,-103
0.9475,onset,2900,38229,-20
0.9477,onset,2900,38229,-89
0.948,onset,2900,38229,-65
0.9483,onset,2900,38229,-29
0.9485,onset,2900,38229,37
0.9488,onset,2900,38229,25
0.9491,onset,2900,38229,20
0.9494,onset,2900,38229,68
0.9497,onset,2900,38229,-30
0.95,onset,2900,38229,65
0.9503,onset,2900,38229,-1
0.9532,onset,2950,38229,95
0.9535,onset,2950,38229,46
0.9538,onset,2950,38229,36
0.9542,onset,2950,38229,-3
0.9545,onset,2950,38229,-88
0.9547,onset,2950,38229,-56
0.955,onset,2950,38229,-67
0.9561,onset,2950,38229,-36
0.9566,onset,2950,38229,-33
0.9569,onset,2950,38229,-16
0.9598,onset,2950,38229,-23
0.9603,onset,2950,38229,40
0.9607,onset,2950,38229,-36
0.9611,onset,2950,38229,-44
0.9614,onset,2950,38229,30
0.9617,onset,2950,38229,13
0.9646,onset,3000,38229,-26
0.9649,onset,3000,38229,-59
0.9653,onset,3000,38229,38
0.9658,onset,3000,38229,-58
0.9663,onset,3000,38229,-25
0.9666,onset,3000,38229,34
0.967,onset,3000,38229,46
0.9673,onset,3000,38229,-4
0.9677,onset,3000,38229,-39
0.9681,onset,3000,38229,-42
0.9685,onset,3000,38229,-74
0.9689,onset,3000,38229,-12
0.9694,onset,3000,38229,-22
0.9698,onset,3000,38229,50
0.9702,onset,3000,38229,4
0.9706,onset,3000,38229,66
0.9736,onset,3050,38229,53
0.974,onset,3050,38229,26
0.9749,onset,3050,38229,12
0.9762,onset,3050,38229,54
0.9773,onset,3050,38229,6
0.9778,onset,3050,38229,-16
0.9782,onset,3050,38229,46
0.9786,onset,3050,38229,21
0.9792,onset,3050,38229,35
0.9798,onset,3050,38229,63
0.9804,onset,3050,38229,76
0.9811,onset,3050,38229,-18
0.9817,onset,3050,38229,22
0.9824,onset,3050,38229,-83
0.9831,onset,3050,38229,-22
0.9837,onset,3050,38229,7
0.9873,onset,3100,38229,-44
0.9878,onset,3100,38229,54
0.9882,onset,3100,38229,7
0.9887,onset,3100,38229,-33
0.9891,onset,3100,38229,-3
0.9896,onset,3100,38229,-93
0.99,onset,3100,38229,48
0.9905,onset,3100,38229,-61
0.991,onset,3100,38229,49
0.9915,onset,3100,38229,-88
0.9919,onset,3100,38229,-2
0.9924,onset,3100,38229,0
0.9929,onset,3100,38229,-25
0.9934,onset,3100,38229,31
0.994,onset,3100,38229,3
0.9945,onset,3100,38229,32
0.9982,onset,3150,38229,-27
0.9988,onset,3150,38229,-27
0.9994,onset,3150,38229,31
0.9999,onset,3150,38229,-12
1.0005,onset,3150,38229,36
1.0011,onset,3150,38229,-10
1.0017,onset,3150,38229,8
1.0023,onset,3150,38229,43
1.0029,onset,3150,38229,11
1.0034,onset,3150,38229,-49
1.0039,onset,3150,38229,11
1.0045,onset,3150,38229,-70
1.0051,onset,3150,38229,-60
1.0057,onset,3150,38229,-40
1.0063,onset,3150,38229,13
1.0069,onset,3150,38229,56
1.01,onset,3200,38229,11
1.0106,onset,3200,38229,68
1.0111,onset,3200,38229,29
1.0115,onset,3200,38229,-21
1.0119,onset,3200,38229,34
1.0124,onset,3200,38229,13
1.0128,onset,3200,38229,-76
1.0132,onset,3200,38229,80
1.0136,onset,3200,38229,-16
1.014,onset,3200,38229,5
1.0143,onset,3200,38229,26
1.0147,onset,3200,38229,8
1.0149,onset,3200,38229,62
1.0153,onset,3200,38229,-34
1.0156,onset,3200,38229,-70
1.0161,onset,3200,38229,-4
1.0194,onset,3250,38229,-83
1.0198,onset,3250,38229,-11
1.0201,onset,3250,38229,47
1.0204,onset,3250,38229,-7
1.0209,onset,3250,38229,0
1.0213,onset,3250,38229,4
1.0216,onset,3250,38229,-68
1.0221,onset,3250,38229,-111
1.0225,onset,3250,38229,-13
1.0228,onset,3250,38229,-4
1.0233,onset,3250,38229,42
1.0237,onset,3250,38229,-83
1.0241,onset,3250,38229,12
1.0245,onset,3250,38229,22
1.0249,onset,3250,38229,-40
1.0253,onset,3250,38229,-13
1.0282,onset,3300,38229,86
1.0285,onset,3300,38229,-48
1.0289,onset,3300,38229,-36
1.0292,onset,3300,38229,17
1.0298,onset,3300,38229,89
1.0302,onset,3300,38229,45
1.0305,onset,3300,38229,-35
1.0308,onset,3300,38229,-78
1.031,onset,3300,38229,-5
1.0313,onset,3300,38229,-12
1.0316,onset,3300,38229,-90
1.0319,onset,3300,38229,-79
1.0322,onset,3300,38229,-60
1.0324,onset,3300,38229,-18
1.0326,onset,3300,38229,0
1.0329,onset,3300,38229,2
1.0356,onset,3350,38229,-33
1.0358,onset,3350,38229,-35
1.0361,onset,3350,38229,-91
1.0364,onset,3350,38229,-16
1.0367,onset,3350,38229,-48
1.037,onset,3350,38229,-11
1.0374,onset,3350,38229,18
1.0376,onset,3350,38229,0
1.0379,onset,3350,38229,-31
1.0382,onset,3350,38229,4
1.0385,onset,3350,38229,-17
1.0389,onset,3350,38229,-3
1.0393,onset,3350,38229,-38
1.0395,onset,3350,38229,-11
1.0398,onset,3350,38229,0
1.0401,onset,3350,38229,-113
1.0432,onset,3400,38229,73
1.0436,onset,3400,38229,64
1.0439,onset,3400,38229,29
1.0442,onset,3400,38229,-13
1.0446,onset,3400,38229,-73
1.0449,onset,3400,38229,-9
1.0452,onset,3400,38229,71
1.0455,onset,3400,38229,58
1.0458,onset,3400,38229,70
1.0461,onset,3400,38229,30
1.0464,onset,3400,38229,20
1.0466,onset,3400,38229,2
1.0469,onset,3400,38229,22
1.0472,onset,3400,38229,-7
1.0475,onset,3400,38229,34
1.0478,onset,3400,38229,41
1.0503,onset,3450,38229,-22
1.0506,onset,3450,38229,-10
1.0509,onset,3450,38229,-80
1.0512,onset,3450,38229,-41
1.0515,onset,3450,38229,-30
1.0518,onset,3450,38229,59
1.0521,onset,3450,38229,-33
1.0524,onset,3450,38229,31
1.0527,onset,3450,38229,-29
1.053,onset,3450,38229,-27
1.0532,onset,3450,38229,-16
1.0535,onset,3450,38229,11
1.0538,onset,3450,38229,20
1.0541,onset,3450,38229,-9
1.0544,onset,3450,38229,-2
1.0546,onset,3450,38229,14
1.0575,onset,3500,38229,-4
1.058,onset,3500,38229,27
1.0585,onset,3500,38229,-3
1.0591,onset,3500,38229,-23
1.0595,onset,3500,38229,15
1.0599,onset,3500,38229,58
1.0602,onset,3500,38229,-6
1.0606,onset,3500,38229,-69
1.0609,onset,3500,38229,-12
1.0612,onset,3500,38229,13
1.0615,onset,3500,38229,32
1.0618,onset,3500,38229,30
1.0621,onset,3500,38229,43
1.0624,onset,3500,38229,14
1.0627,onset,3500,38229,72
1.063,onset,3500,38229,22
1.0658,onset,3550,38229,21
1.0662,onset,3550,38229,-23
1.0664,onset,3550,38229,12
1.0667,onset,3550,38229,-32
1.0671,onset,3550,38229,15
1.0674,onset,3550,38229,29
1.0677,onset,3550,38229,24
1.068,onset,3550,38229,31
1.0683,onset,3550,38229,46
1.0686,onset,3550,38229,29
1.0689,onset,3550,38229,-80
1.0693,onset,3550,38229,13
1.0696,onset,3550,38229,-89
1.0699,onset,3550,38229,-10
1.0702,onset,3550,38229,-34
1.0705,onset,3550,38229,-39
1.0731,onset,3600,38229,-73
1.0734,onset,3600,38229,-42
1.0737,onset,3600,38229,-9
1.0742,onset,3600,38229,8
1.0749,onset,3600,38229,65
1.0754,onset,3600,38229,57
1.0762,onset,3600,38229,-24
1.0766,onset,3600,38229,0
1.077,onset,3600,38229,-39
1.0773,onset,3600,38229,-4
1.0777,onset,3600,38229,-34
1.0779,onset,3600,38229,-14
1.0783,onset,3600,38229,-12
1.0786,onset,3600,38229,10
1.0789,onset,3600,38229,24
1.0792,onset,3600,38229,37
1.082,onset,3650,38229,-11
1.0823,onset,3650,38229,-46
1.0827,onset,3650,38229,-14
1.083,onset,3650,38229,-2
1.0833,onset,3650,38229,9
1.0836,onset,3650,38229,39
1.0839,onset,3650,38229,19
1.0842,onset,3650,38229,17
1.0844,onset,3650,38229,15
1.0847,onset,3650,38229,-18
1.085,onset,3650,38229,-10
1.0853,onset,3650,38229,14
1.0856,onset,3650,38229,29
1.0859,onset,3650,38229,24
1.0862,onset,3650,38229,8
1.0865,onset,3650,38229,45
1.0895,onset,3700,38229,38
1.0899,onset,3700,38229,-36
1.0903,onset,3700,38229,40
1.0909,onset,3700,38229,-16
1.0912,onset,3700,38229,25
1.0917,onset,3700,38229,-31
1.0921,onset,3700,38229,-39
1.0925,onset,3700,38229,-1
1.0929,onset,3700,38229,75
1.0932,onset,3700,38229,-99
1.0936,onset,3700,38229,-61
1.0939,onset,3700,38229,-4
1.0942,onset,3700,38229,23
1.0945,onset,3700,38229,12
1.0948,onset,3700,38229,20
1.0952,onset,3700,38229,59
1.098,onset,3750,38229,-14
1.0983,onset,3750,38229,0
1.0986,onset,3750,38229,0
1.0989,onset,3750,38229,14
1.0992,onset,3750,38229,78
1.0996,onset,3750,38229,60
1.0999,onset,3750,38229,2
1.1002,onset,3750,38229,-60
1.1005,onset,3750,38229,-76
1.1008,onset,3750,38229,-1
1.1011,onset,3750,38229,-61
1.1014,onset,3750,38229,-33
1.1017,onset,3750,38229,-55
1.102,onset,3750,38229,-56
1.1023,onset,3750,38229,-40
1.1026,onset,3750,38229,15
1.1055,onset,3800,38229,-53
1.1058,onset,3800,38229,-21
1.1062,onset,3800,38229,-6
1.1065,onset,3800,38229,52
1.1068,onset,3800,38229,-9
1.1072,onset,3800,38229,-30
1.1076,onset,3800,38229,-31
1.1082,onset,3800,38229,-26
1.1089,onset,3800,38229,3
1.1094,onset,3800,38229,59
1.1097,onset,3800,38229,21
1.11,onset,3800,38229,-67
1.1103,onset,3800,38229,-13
1.1107,onset,3800,38229,36
1.111,onset,3800,38229,43
1.1113,onset,3800,38229,90
1.114,onset,3850,38229,29
1.1143,onset,3850,38229,57
1.1146,onset,3850,38229,46
1.115,onset,3850,38229,20
1.1153,onset,3850,38229,-3
1.1156,onset,3850,38229,-26
1.116,onset,3850,38229,13
1.1163,onset,3850,38229,19
1.1166,onset,3850,38229,18
1.117,onset,3850,38229,-23
1.1173,onset,3850,38229,-46
1.1176,onset,3850,38229,-61
1.1179,onset,3850,38229,-64
1.1183,onset,3850,38229,49
1.1186,onset,3850,38229,33
1.1189,onset,3850,38229,18
1.1215,onset,3900,38229,-70
1.1218,onset,3900,38229,-5
1.1221,onset,3900,38229,-9
1.1225,onset,3900,38229,14
1.1228,onset,3900,38229,13
1.1232,onset,3900,38229,-10
1.1235,onset,3900,38229,-84
1.1238,onset,3900,38229,-14
1.1244,onset,3900,38229,23
1.125,onset,3900,38229,0
1.1256,onset,3900,38229,-83
1.1261,onset,3900,38229,-6
1.1265,onset,3900,38229,24
1.1269,onset,3900,38229,-37
1.1272,onset,3900,38229,20
1.1275,onset,3900,38229,79
1.1304,onset,3950,38229,-7
1.1308,onset,3950,38229,56
1.1311,onset,3950,38229,56
1.1315,onset,3950,38229,-89
1.1318,onset,3950,38229,-19
1.1322,onset,3950,38229,40
1.1325,onset,3950,38229,27
1.1328,onset,3950,38229,55
1.1331,onset,3950,38229,47
1.1334,onset,3950,38229,-25
1.1337,onset,3950,38229,32
1.1341,onset,3950,38229,-31
1.1344,onset,3950,38229,-99
1.1347,onset,3950,38229,-121
1.135,onset,3950,38229,-18
1.1354,onset,3950,38229,-42
1.138,onset,4000,38229,18
1.1383,onset,4000,38229,-18
1.1386,onset,4000,38229,41
1.139,onset,4000,38229,35
1.1393,onset,4000,38229,-33
1.1396,onset,4000,38229,-93
1.1399,onset,4000,38229,-84
1.1403,onset,4000,38229,-27
1.1414,onset,4000,38229,4
1.1424,onset,4000,38229,13
1.143,onset,4000,38229,-47
1.1435,onset,4000,38229,-88
1.1438,onset,4000,38229,28
1.1442,onset,4000,38229,71
1.1445,onset,4000,38229,23
1.1449,onset,4000,38229,12
1.1477,onset,4050,38229,33
1.148,onset,4050,38229,53
1.1484,onset,4050,38229,41
1.1487,onset,4050,38229,-32
1.1489,onset,4050,38229,-17
1.1492,onset,4050,38229,-62
1.1496,onset,4050,38229,-6
1.1499,onset,4050,38229,-92
1.1502,onset,4050,38229,-78
1.1505,onset,4050,38229,-13
1.1509,onset,4050,38229,33
1.1512,onset,4050,38229,38
1.1515,onset,4050,38229,13
1.1518,onset,4050,38229,-51
1.1522,onset,4050,38229,34
1.1525,onset,4050,38229,-46
1.1554,onset,4100,38229,-11
1.1557,onset,4100,38229,-100
1.1561,onset,4100,38229,6
1.1565,onset,4100,38229,4
1.1568,onset,4100,38229,-3
1.1572,onset,4100,38229,-5
1.1578,onset,4100,38229,54
1.1583,onset,4100,38229,-15
1.1587,onset,4100,38229,45
1.1592,onset,4100,38229,-39
